Wavelength,NC1,NC2,NC3,SF1,SF2,SF3,SN1,SN2,SN3
Group,NC,NC,NC,SF,SF,SF,SN,SN,SN
2359.788797,86.063056,92.854764,89.932441,98.66291,96.885412,96.201907,95.870332,96.330333,91.433775
2361.225065,86.059834,92.852334,89.92919,98.663928,96.886058,96.201402,95.878229,96.341417,91.426921
2362.661333,86.056112,92.849759,89.925715,98.664945,96.886685,96.200863,95.885779,96.352217,91.419849
2364.097602,86.052906,92.847334,89.922473,98.665963,96.887338,96.200365,95.893696,96.363324,91.412995
2365.53387,86.049203,92.844764,89.919008,98.666981,96.887972,96.199833,95.901267,96.374151,91.405924
2366.970138,86.046015,92.842345,89.915774,98.667998,96.888633,96.199341,95.909203,96.385282,91.399071
2368.406406,86.042332,92.839781,89.91232,98.669016,96.889275,96.198816,95.916796,96.396135,91.392001
2369.842675,86.039162,92.837367,89.909096,98.670033,96.889943,96.198331,95.924751,96.407291,91.385149
2371.278943,86.0355,92.834809,89.905652,98.671051,96.890593,96.197814,95.932367,96.418171,91.378082
2372.715211,86.032351,92.832401,89.902438,98.672068,96.891269,96.197337,95.940343,96.429352,91.371233
2374.15148,86.028712,92.829849,89.899006,98.673086,96.891927,96.196827,95.947982,96.440261,91.364169
2375.587748,86.025585,92.827448,89.895803,98.674103,96.89261,96.196358,95.955979,96.451468,91.357325
2377.024016,86.021972,92.824903,89.892384,98.675121,96.893276,96.195857,95.963642,96.462407,91.350266
2378.460284,86.01887,92.822508,89.889191,98.676138,96.893968,96.195397,95.971662,96.473642,91.343426
2379.896553,86.015286,92.81997,89.885787,98.677156,96.894642,96.194906,95.979351,96.484612,91.336374
2381.332821,86.01221,92.817583,89.882607,98.678173,96.895342,96.194456,95.987393,96.495875,91.329542
2382.769089,86.008662,92.815053,89.879219,98.679191,96.896025,96.193975,95.99511,96.506879,91.3225
2384.205358,86.005615,92.812674,89.876051,98.680209,96.896734,96.193537,96.003177,96.518173,91.315677
2385.641626,86.002108,92.810153,89.872683,98.681226,96.897426,96.193068,96.010923,96.529214,91.308648
2387.077894,85.999091,92.807784,89.869526,98.682244,96.898145,96.192642,96.019013,96.540538,91.301836
2388.514163,85.995641,92.805273,89.866187,98.683261,96.898846,96.192187,96.026796,96.551623,91.294826
2389.950431,85.992609,92.802923,89.863014,98.684279,96.899568,96.191765,96.034887,96.562944,91.287995
2391.386699,85.994256,92.798256,89.863818,98.687181,96.902442,96.193821,96.046642,96.580022,91.284199
2392.822967,85.986126,92.792683,89.852385,98.689792,96.905151,96.197871,96.051674,96.591605,91.279055
2394.259236,85.98274,92.794829,89.84553,98.689052,96.90229,96.195934,96.057187,96.59772,91.269869
2395.695504,85.984105,92.799667,89.844695,98.686722,96.897944,96.188548,96.06781,96.605048,91.259574
2397.131772,85.97595,92.800869,89.844935,98.683848,96.896076,96.183015,96.071682,96.608422,91.247429
2398.568041,85.972499,92.806325,89.856229,98.680591,96.894348,96.177029,96.077612,96.615744,91.235759
2400.004309,85.962655,92.805493,89.862028,98.678022,96.892476,96.165368,96.080886,96.619853,91.222292
2401.440577,85.947258,92.800325,89.861287,98.674993,96.891423,96.150879,96.08034,96.615757,91.206018
2402.876845,85.930645,92.797102,89.855125,98.671203,96.890241,96.136486,96.084605,96.614656,91.190005
2404.313114,85.903232,92.783164,89.837608,98.667748,96.890849,96.122862,96.084606,96.612326,91.172758
2405.749382,85.87672,92.765584,89.828804,98.664887,96.895109,96.11016,96.085039,96.608143,91.154337
2407.18565,85.846545,92.751472,89.820732,98.663655,96.898435,96.095299,96.09068,96.606316,91.137783
2408.621919,85.811215,92.731249,89.798431,98.663741,96.896766,96.07889,96.089641,96.603051,91.119895
2410.058187,85.787729,92.706733,89.781468,98.664288,96.893145,96.068073,96.089954,96.60779,91.102516
2411.494455,85.751137,92.677874,89.76224,98.666998,96.890563,96.064662,96.088303,96.613554,91.086329
2412.930723,85.704614,92.653573,89.722647,98.669027,96.884727,96.062272,96.078009,96.603762,91.066436
2414.366992,85.688157,92.639623,89.686671,98.668041,96.873286,96.055789,96.080393,96.599027,91.050717
2415.80326,85.664812,92.623646,89.64733,98.665494,96.862891,96.050598,96.078474,96.598863,91.042085
2417.239528,85.63515,92.617072,89.615462,98.662779,96.855773,96.050958,96.067553,96.598158,91.033497
2418.675797,85.621849,92.619049,89.585625,98.661953,96.84719,96.049554,96.066142,96.605172,91.02594
2420.112065,85.602832,92.606318,89.536106,98.660123,96.837513,96.042451,96.053559,96.599171,91.015879
2421.548333,85.596476,92.599872,89.495519,98.653232,96.830593,96.037355,96.043153,96.592278,91.003039
2422.984601,85.585527,92.600461,89.457224,98.644867,96.82347,96.036743,96.03979,96.596368,90.989351
2424.42087,85.56769,92.593928,89.424951,98.637131,96.816126,96.035874,96.025223,96.593717,90.973735
2425.857138,85.569003,92.593513,89.420146,98.629847,96.811283,96.029367,96.018026,96.59118,90.957362
2427.293406,85.554301,92.591197,89.407283,98.624671,96.802522,96.015039,96.010311,96.587566,90.939562
2428.729675,85.534318,92.581639,89.395817,98.620725,96.790388,96.002112,95.993331,96.582484,90.920171
2430.165943,85.51663,92.565635,89.405662,98.618583,96.782614,95.998265,95.984759,96.585724,90.902717
2431.602211,85.466039,92.537684,89.400535,98.618642,96.773576,95.996971,95.970713,96.57741,90.885714
2433.038479,85.429507,92.514551,89.376605,98.618154,96.759961,95.993233,95.963288,96.568166,90.87634
2434.474748,85.398607,92.488089,89.333794,98.617246,96.749081,95.985653,95.964474,96.568621,90.875868
2435.911016,85.346701,92.455909,89.287078,98.616105,96.743134,95.974818,95.954303,96.564025,90.873988
2437.347284,85.310885,92.435754,89.24945,98.615871,96.73886,95.96497,95.952845,96.565418,90.867386
2438.783553,85.268564,92.406056,89.191945,98.618975,96.73437,95.954479,95.953072,96.56432,90.855999
2440.219821,85.227043,92.369367,89.144746,98.621878,96.734663,95.943873,95.943167,96.553219,90.839817
2441.656089,85.212037,92.345469,89.123802,98.622805,96.741633,95.939656,95.943944,96.555311,90.822712
2443.092357,85.185013,92.319487,89.089867,98.624219,96.745234,95.939436,95.937636,96.556265,90.802057
2444.528626,85.17498,92.303293,89.073458,98.625584,96.745814,95.938521,95.927628,96.553051,90.780699
2445.964894,85.182258,92.300208,89.076041,98.626882,96.750248,95.933948,95.924559,96.554373,90.761229
2447.401162,85.178277,92.298251,89.073792,98.627124,96.755749,95.926997,95.913348,96.549779,90.744294
2448.837431,85.187962,92.306687,89.089768,98.625578,96.764752,95.927979,95.907798,96.551235,90.732344
2450.273699,85.18822,92.313555,89.105489,98.624247,96.775554,95.936841,95.90325,96.55593,90.720948
2451.709967,85.187138,92.318108,89.111053,98.621189,96.776054,95.943283,95.891547,96.553518,90.710688
2453.146235,85.213703,92.330866,89.119926,98.617475,96.771129,95.944674,95.89518,96.559186,90.708985
2454.582504,85.224746,92.337388,89.124688,98.616649,96.771193,95.939524,95.89578,96.560947,90.708004
2456.018772,85.243906,92.351026,89.14691,98.614224,96.770049,95.931638,95.892016,96.559297,90.704777
2457.45504,85.271963,92.375024,89.166684,98.610264,96.762228,95.927247,95.895638,96.559273,90.698798
2458.891309,85.275686,92.393992,89.171706,98.610565,96.757285,95.921389,95.891788,96.54601,90.686842
2460.327577,85.293465,92.412137,89.199172,98.61398,96.762548,95.913535,95.891018,96.536632,90.674471
2461.763845,85.310415,92.41599,89.216053,98.617648,96.766508,95.910138,95.888985,96.534865,90.66264
2463.200113,85.312686,92.411594,89.214757,98.619949,96.761073,95.909392,95.876081,96.526892,90.649882
2464.636382,85.326638,92.419179,89.234228,98.620987,96.755642,95.907702,95.874697,96.527017,90.642804
2466.07265,85.320461,92.415567,89.247633,98.622882,96.750955,95.902814,95.869203,96.524574,90.637672
2467.508918,85.318494,92.402996,89.254231,98.623335,96.743637,95.897027,95.860112,96.517591,90.635563
2468.945187,85.326976,92.399104,89.26135,98.621645,96.740538,95.897643,95.859581,96.517192,90.637769
2470.381455,85.312687,92.400349,89.260041,98.620975,96.740294,95.904209,95.848571,96.512283,90.637386
2471.817723,85.314083,92.40914,89.269315,98.620943,96.735795,95.909895,95.841472,96.510347,90.635588
2473.253991,85.318748,92.419488,89.271185,98.621186,96.729573,95.910811,95.841184,96.510361,90.632569
2474.69026,85.309242,92.436075,89.261171,98.620997,96.727246,95.908319,95.82755,96.501079,90.623159
2476.126528,85.321026,92.461233,89.258384,98.618616,96.727082,95.908179,95.818076,96.497621,90.610411
2477.562796,85.319806,92.474327,89.240582,98.616196,96.723045,95.908331,95.806948,96.491261,90.59435
2478.999065,85.315638,92.49032,89.225887,98.614213,96.721422,95.901875,95.794882,96.483648,90.579884
2480.435333,85.324757,92.510173,89.216739,98.611239,96.726462,95.891524,95.790424,96.484966,90.568542
2481.871601,85.312493,92.513077,89.189306,98.608627,96.724791,95.882665,95.772563,96.479146,90.558245
2483.307869,85.30588,92.511928,89.179571,98.606025,96.717789,95.873138,95.756498,96.476462,90.555784
2484.744138,85.301443,92.500554,89.190354,98.60321,96.716111,95.860073,95.752465,96.479928,90.557637
2486.180406,85.283758,92.475553,89.199244,98.602887,96.710026,95.846656,95.741836,96.47346,90.557042
2487.616674,85.289518,92.458307,89.207299,98.605017,96.699593,95.838599,95.74275,96.473897,90.561699
2489.052943,85.286693,92.440948,89.196349,98.607131,96.698663,95.837225,95.747977,96.475674,90.565337
2490.489211,85.273367,92.427277,89.18418,98.609634,96.702339,95.840538,95.747361,96.473084,90.563486
2491.925479,85.268134,92.418502,89.175418,98.614175,96.700304,95.843468,95.752525,96.475899,90.558581
2493.361748,85.245012,92.404994,89.155027,98.619145,96.697242,95.84442,95.74999,96.472183,90.546103
2494.798016,85.229619,92.401682,89.148492,98.623353,96.701386,95.848458,95.744855,96.469985,90.530064
2496.234284,85.218822,92.394777,89.138569,98.627789,96.709059,95.852385,95.74486,96.473346,90.514644
2497.670552,85.19069,92.379236,89.112461,98.630142,96.71047,95.848536,95.738837,96.46827,90.497727
2499.106821,85.179672,92.382551,89.093062,98.62973,96.706955,95.839894,95.741622,96.468952,90.486109
2500.543089,85.157506,92.38878,89.058079,98.630067,96.702023,95.828494,95.740416,96.466973,90.477452
2501.979357,85.119562,92.393015,89.029873,98.629743,96.694407,95.814686,95.729412,96.460906,90.472107
2503.415626,85.095491,92.401801,89.032261,98.625843,96.688464,95.802758,95.730072,96.467361,90.46854
2504.851894,85.06605,92.399175,89.033364,98.620722,96.685533,95.793422,95.730486,96.468684,90.454698
2506.288162,85.045008,92.396294,89.0322,98.618378,96.682291,95.787234,95.731569,96.468895,90.437868
2507.72443,85.031985,92.393038,89.014409,98.619486,96.683329,95.785164,95.741388,96.479662,90.427008
2509.160699,85.007949,92.377829,88.980063,98.619638,96.690393,95.784618,95.743286,96.483784,90.414762
2510.596967,84.999228,92.361992,88.964816,98.617794,96.695029,95.785309,95.747336,96.490371,90.406775
2512.033235,84.986936,92.340134,88.95002,98.617177,96.693879,95.786184,95.749155,96.496375,90.399892
2513.469504,84.975604,92.324787,88.945764,98.614783,96.696894,95.788549,95.742406,96.496767,90.388104
2514.905772,84.983251,92.323867,88.959247,98.609916,96.708042,95.795056,95.738449,96.503093,90.377791
2516.34204,84.980996,92.316273,88.952056,98.607458,96.71356,95.800325,95.729165,96.50258,90.3675
2517.778308,84.980979,92.31377,88.94332,98.605134,96.707309,95.801454,95.722676,96.500303,90.360272
2519.214577,84.977474,92.317016,88.936993,98.601282,96.701057,95.799395,95.7238,96.504813,90.36284
2520.650845,84.95225,92.311921,88.922588,98.599453,96.701305,95.791472,95.716501,96.500501,90.36549
2522.087113,84.940441,92.310077,88.926119,98.597838,96.703729,95.783885,95.718111,96.501185,90.364766
2523.523382,84.920584,92.301429,88.919346,98.594575,96.702285,95.783093,95.722733,96.501931,90.356936
2524.95965,84.895308,92.292361,88.906407,98.592665,96.69735,95.783493,95.72041,96.494401,90.341862
2526.395918,84.890553,92.295187,88.913648,98.593681,96.694402,95.77988,95.725535,96.496958,90.329934
2527.832186,84.87581,92.290681,88.905947,98.596725,96.691145,95.77363,95.724503,96.496884,90.320751
2529.268455,84.869297,92.284852,88.887456,98.600241,96.682718,95.769623,95.717573,96.491723,90.310255
2530.704723,84.879381,92.275588,88.867987,98.602992,96.671696,95.768988,95.71459,96.493613,90.2978
2532.140991,84.87951,92.258735,88.845068,98.603483,96.662174,95.76771,95.703598,96.48772,90.277572
2533.57726,84.894963,92.264901,88.848554,98.601402,96.656931,95.768472,95.699658,96.485062,90.258298
2535.013528,84.904292,92.277027,88.852303,98.600467,96.651415,95.771363,95.695761,96.486814,90.245009
2536.449796,84.903632,92.278116,88.846744,98.601611,96.641914,95.770055,95.684024,96.483511,90.233233
2537.886064,84.914174,92.283109,88.85089,98.60116,96.639514,95.764483,95.683298,96.4885,90.223754
2539.322333,84.904408,92.275658,88.842538,98.600757,96.648602,95.75433,95.679627,96.49262,90.212912
2540.758601,84.894384,92.257501,88.839986,98.603917,96.657046,95.741343,95.674523,96.493159,90.198995
2542.194869,84.892041,92.241902,88.845057,98.606375,96.65974,95.734999,95.680511,96.496644,90.18887
2543.631138,84.867957,92.227724,88.831955,98.604556,96.661066,95.733006,95.675805,96.487282,90.180836
2545.067406,84.862512,92.231082,88.83462,98.602863,96.663616,95.727131,95.671883,96.481586,90.175642
2546.503674,84.860596,92.235856,88.843906,98.602569,96.663476,95.721187,95.669381,96.482903,90.174232
2547.939942,84.847875,92.229246,88.840936,98.600062,96.654962,95.721115,95.658384,96.475476,90.177186
2549.376211,84.854358,92.227372,88.838446,98.597124,96.640318,95.723645,95.656766,96.471284,90.182543
2550.812479,84.843623,92.221976,88.825827,98.594719,96.625183,95.722845,95.65065,96.463432,90.181596
2552.248747,84.819597,92.222222,88.827865,98.589511,96.61245,95.720141,95.637399,96.450058,90.176776
2553.685016,84.807485,92.235213,88.839125,98.583871,96.602863,95.718884,95.636307,96.44631,90.176793
2555.121284,84.784159,92.236261,88.819791,98.580325,96.594096,95.715434,95.626849,96.439392,90.174908
2556.557552,84.778293,92.233882,88.805263,98.576427,96.588884,95.709943,95.613463,96.437893,90.167287
2557.99382,84.78025,92.232656,88.796254,98.573104,96.589659,95.704398,95.601293,96.443769,90.150851
2559.430089,84.774447,92.225807,88.780021,98.572071,96.589262,95.696105,95.582449,96.442401,90.127623
2560.866357,84.788028,92.222675,88.778425,98.571402,96.586449,95.689032,95.57419,96.443904,90.106075
2562.302625,84.792259,92.217517,88.765881,98.569852,96.588065,95.687932,95.566046,96.439108,90.085269
2563.738894,84.790804,92.214627,88.749713,98.568735,96.594467,95.686847,95.549783,96.424706,90.066766
2565.175162,84.803641,92.219247,88.750535,98.569031,96.602903,95.682738,95.541578,96.420156,90.054934
2566.61143,84.797127,92.215612,88.747734,98.568734,96.611022,95.680396,95.528697,96.412076,90.042895
2568.047698,84.795042,92.207564,88.763391,98.569167,96.615818,95.680208,95.522822,96.40212,90.034051
2569.483967,84.79227,92.197382,88.784966,98.574514,96.616378,95.675216,95.525873,96.393483,90.026614
2570.920235,84.766912,92.192323,88.79066,98.58041,96.614299,95.666837,95.51327,96.376215,90.015775
2572.356503,84.751778,92.199847,88.804107,98.582368,96.611337,95.664068,95.499717,96.366995,90.009275
2573.792772,84.737506,92.199546,88.800699,98.583696,96.607493,95.663825,95.490175,96.361955,90.002667
2575.22904,84.728779,92.197288,88.781421,98.58372,96.603254,95.660198,95.473497,96.350618,89.988326
2576.665308,84.741037,92.203019,88.77544,98.579993,96.600093,95.656312,95.457579,96.346753,89.973148
2578.101576,84.736837,92.202509,88.762628,98.574445,96.595597,95.649388,95.434904,96.338096,89.955116
2579.537845,84.738734,92.207894,88.757692,98.56857,96.588809,95.639158,95.416699,96.326836,89.936209
2580.974113,84.749952,92.214321,88.756817,98.564216,96.582765,95.632922,95.405104,96.320195,89.918133
2582.410381,84.743771,92.213602,88.73938,98.561597,96.577862,95.628403,95.3854,96.305589,89.898377
2583.84665,84.743493,92.220758,88.733726,98.558231,96.573815,95.620858,95.374008,96.292578,89.883101
2585.282918,84.739377,92.219331,88.727516,98.555153,96.573172,95.611644,95.366529,96.281002,89.870444
2586.719186,84.731574,92.205025,88.712927,98.555128,96.575877,95.601832,95.350598,96.263418,89.854914
2588.155454,84.73724,92.193584,88.713332,98.558741,96.577234,95.593863,95.343021,96.252918,89.842756
2589.591723,84.722006,92.177973,88.704512,98.564267,96.574559,95.587078,95.330644,96.240233,89.830549
2591.027991,84.704493,92.16568,88.689767,98.569316,96.571121,95.580875,95.313758,96.229374,89.819458
2592.464259,84.694174,92.150841,88.67792,98.573372,96.568488,95.578231,95.303078,96.227602,89.810037
2593.900528,84.673085,92.128306,88.65703,98.574793,96.565745,95.576161,95.285977,96.218776,89.792428
2595.336796,84.666625,92.119556,88.645583,98.571574,96.562851,95.573217,95.268133,96.209916,89.771554
2596.773064,84.656672,92.110028,88.636453,98.565114,96.558176,95.57348,95.249893,96.204278,89.756588
2598.209333,84.633701,92.093278,88.626235,98.557063,96.554243,95.57396,95.225746,96.192257,89.742167
2599.645601,84.631186,92.089921,88.634326,98.549914,96.555929,95.573713,95.211183,96.18398,89.727513
2601.081869,84.626003,92.085245,88.632556,98.544858,96.557249,95.575062,95.195413,96.172485,89.712286
2602.518137,84.620398,92.078314,88.618344,98.537751,96.551802,95.572759,95.17993,96.15931,89.699067
2603.954406,84.619233,92.078202,88.611548,98.528347,96.543938,95.564374,95.173227,96.150748,89.688632
2605.390674,84.608363,92.077766,88.605786,98.521985,96.538141,95.554069,95.158495,96.134096,89.67621
2606.826942,84.611668,92.080745,88.602518,98.519727,96.532564,95.543932,95.140388,96.117202,89.662961
2608.263211,84.610597,92.079181,88.594557,98.519225,96.525296,95.535978,95.124519,96.105289,89.651566
2609.699479,84.586669,92.069512,88.583936,98.519835,96.519591,95.52883,95.102808,96.090479,89.640877
2611.135747,84.57137,92.061766,88.583112,98.522124,96.518049,95.51866,95.086658,96.082734,89.632026
2612.572015,84.549945,92.049815,88.573735,98.524996,96.517879,95.507219,95.068796,96.072431,89.617807
2614.008284,84.528025,92.045441,88.561392,98.526232,96.51781,95.498132,95.047122,96.057025,89.598816
2615.444552,84.515517,92.048827,88.551477,98.525611,96.516953,95.492365,95.028959,96.04791,89.581595
2616.88082,84.493337,92.038633,88.534464,98.523531,96.515883,95.490004,95.008995,96.038048,89.563407
2618.317089,84.481557,92.024201,88.524075,98.521335,96.517589,95.488319,94.995627,96.029885,89.543172
2619.753357,84.478013,92.010528,88.509892,98.520502,96.516313,95.486398,94.987428,96.02379,89.524907
2621.189625,84.464912,91.990968,88.483314,98.518118,96.507119,95.485917,94.972708,96.010527,89.508613
2622.625893,84.460075,91.973976,88.464743,98.513822,96.497557,95.482873,94.964511,96.001396,89.494217
2624.062162,84.449232,91.960131,88.446672,98.512204,96.491462,95.473031,94.955679,95.990775,89.477101
2625.49843,84.442767,91.95329,88.426754,98.513012,96.486263,95.46297,94.943367,95.974748,89.460121
2626.934698,84.451593,91.945324,88.401593,98.513564,96.480477,95.460052,94.936977,95.964203,89.447465
2628.370967,84.444946,91.925548,88.369117,98.512785,96.475599,95.461775,94.92758,95.954662,89.436137
2629.807235,84.43374,91.911715,88.353921,98.50981,96.475799,95.461244,94.918132,95.946535,89.424822
2631.243503,84.429869,91.903659,88.343347,98.507852,96.477956,95.456662,94.912444,95.940301,89.412038
2632.679771,84.419139,91.891874,88.322332,98.50945,96.477801,95.451918,94.902011,95.9279,89.396285
2634.11604,84.412168,91.883887,88.31273,98.510366,96.478354,95.4494,94.896205,95.919239,89.382736
2635.552308,84.395696,91.868501,88.305702,98.507668,96.476332,95.446894,94.888332,95.911615,89.367075
2636.988576,84.371041,91.846217,88.299572,98.504915,96.470364,95.443722,94.87702,95.902618,89.348652
2638.424845,84.352798,91.825975,88.295454,98.505639,96.464778,95.440454,94.869831,95.897259,89.33257
2639.861113,84.330121,91.80168,88.277165,98.507218,96.455422,95.436827,94.854251,95.885491,89.317189
2641.297381,84.307491,91.780883,88.259869,98.506481,96.442852,95.431803,94.834892,95.870195,89.301037
2642.733649,84.284283,91.764316,88.245634,98.506081,96.433412,95.422362,94.821478,95.858403,89.28331
2644.169918,84.252889,91.74619,88.220692,98.506976,96.42498,95.408581,94.802115,95.840783,89.26265
2645.606186,84.229765,91.734646,88.198109,98.506391,96.41752,95.397316,94.784595,95.824412,89.244811
2647.042454,84.200864,91.719109,88.174387,98.504658,96.41123,95.390913,94.768033,95.809731,89.225188
2648.478723,84.166182,91.698058,88.155438,98.501943,96.404062,95.385007,94.74813,95.793493,89.201422
2649.914991,84.143207,91.68399,88.147984,98.497751,96.399266,95.378005,94.733758,95.779911,89.178833
2651.351259,84.122341,91.671771,88.135385,98.495496,96.396318,95.372435,94.719538,95.762936,89.156683
2652.787527,84.102084,91.660995,88.129115,98.496402,96.392775,95.36978,94.703305,95.744584,89.136257
2654.223796,84.082644,91.651753,88.134859,98.497187,96.389478,95.369884,94.689564,95.730079,89.119965
2655.660064,84.060895,91.639871,88.135443,98.497891,96.385146,95.372659,94.670529,95.712549,89.104504
2657.096332,84.052515,91.633798,88.135861,98.501662,96.384021,95.378583,94.654662,95.700216,89.09527
2658.532601,84.047745,91.630996,88.131554,98.507942,96.3878,95.386393,94.64131,95.690686,89.089032
2659.968869,84.047114,91.630416,88.127629,98.513466,96.388841,95.394669,94.625901,95.678138,89.080423
2661.405137,84.052732,91.63452,88.134988,98.516906,96.387425,95.402514,94.615773,95.669163,89.07468
2662.841405,84.047972,91.637043,88.139148,98.518557,96.387626,95.408697,94.605893,95.658911,89.070828
2664.277674,84.045466,91.640709,88.141746,98.520077,96.388627,95.41262,94.593815,95.647828,89.065713
2665.713942,84.049756,91.641887,88.146594,98.522858,96.391261,95.414335,94.584738,95.642109,89.061635
2667.15021,84.044665,91.635101,88.145823,98.524557,96.393708,95.412567,94.570577,95.63219,89.053961
2668.586479,84.042388,91.631518,88.147047,98.523674,96.395229,95.407297,94.558742,95.622803,89.045471
2670.022747,84.03656,91.627103,88.141006,98.522235,96.397785,95.400843,94.551274,95.614467,89.037315
2671.459015,84.027291,91.62184,88.131284,98.521111,96.398532,95.395128,94.542939,95.603527,89.025592
2672.895283,84.020523,91.621221,88.129657,98.52097,96.396904,95.389297,94.537709,95.597381,89.013966
2674.331552,84.002291,91.615204,88.116506,98.522389,96.394258,95.382977,94.531915,95.590951,89.004912
2675.76782,83.982524,91.608238,88.093986,98.523665,96.389272,95.37739,94.523863,95.581604,88.996353
2677.204088,83.963067,91.601337,88.07711,98.524075,96.385495,95.372329,94.518938,95.576814,88.988303
2678.640357,83.928626,91.582312,88.060906,98.523953,96.383695,95.36609,94.510835,95.568672,88.974352
2680.076625,83.898839,91.561434,88.052195,98.523175,96.378725,95.358345,94.504679,95.560125,88.957424
2681.512893,83.865589,91.538953,88.039775,98.521726,96.371311,95.34954,94.49761,95.550974,88.94255
2682.949161,83.823864,91.51055,88.015485,98.519398,96.365493,95.340477,94.483904,95.535957,88.925542
2684.38543,83.79119,91.484754,87.992061,98.517823,96.361744,95.331522,94.470672,95.523231,88.906232
2685.821698,83.754441,91.457719,87.964515,98.517706,96.358475,95.323556,94.454682,95.509373,88.887631
2687.257966,83.713336,91.432732,87.936105,98.516282,96.353987,95.315197,94.434844,95.490126,88.867943
2688.694235,83.677041,91.414096,87.911701,98.513898,96.348741,95.303286,94.419428,95.475624,88.849392
2690.130503,83.635222,91.392113,87.881433,98.512774,96.344037,95.292034,94.400522,95.460853,88.830511
2691.566771,83.603802,91.375144,87.858799,98.512483,96.341209,95.287358,94.383774,95.448664,88.811754
2693.00304,83.574844,91.361821,87.837518,98.512844,96.3386,95.284239,94.370871,95.440063,88.795712
2694.439308,83.539141,91.344611,87.805721,98.51272,96.332313,95.279827,94.353594,95.426129,88.782338
2695.875576,83.511667,91.332737,87.78151,98.511211,96.32477,95.277365,94.337388,95.413397,88.770111
2697.311844,83.481515,91.318055,87.76309,98.510184,96.319329,95.274047,94.322384,95.403515,88.756817
2698.748113,83.450426,91.294558,87.742367,98.509367,96.313165,95.266768,94.305633,95.389887,88.741079
2700.184381,83.429872,91.27423,87.723312,98.50768,96.307151,95.257895,94.293229,95.378315,88.72668
2701.620649,83.40248,91.252257,87.698632,98.506208,96.303476,95.249488,94.277255,95.363564,88.710709
2703.056918,83.378279,91.227008,87.673726,98.505049,96.299372,95.243547,94.26079,95.346466,88.692384
2704.493186,83.354355,91.20336,87.646776,98.504244,96.294444,95.239045,94.245148,95.331375,88.674524
2705.929454,83.321822,91.182741,87.616848,98.50444,96.291801,95.232613,94.224975,95.314426,88.656721
2707.365722,83.294931,91.165033,87.595685,98.505256,96.292221,95.223248,94.206516,95.299412,88.638103
2708.801991,83.26184,91.14176,87.571951,98.505933,96.293186,95.212694,94.186409,95.286015,88.620227
2710.238259,83.217496,91.1154,87.542363,98.505928,96.291462,95.204592,94.159485,95.268029,88.601717
2711.674527,83.177482,91.093566,87.519729,98.505478,96.2866,95.199598,94.13594,95.25116,88.582353
2713.110796,83.134207,91.069584,87.496376,98.50434,96.27966,95.19416,94.109254,95.232067,88.562314
2714.547064,83.097575,91.050238,87.473696,98.502431,96.273102,95.188264,94.080854,95.211842,88.544903
2715.983332,83.061834,91.036033,87.44759,98.501672,96.267178,95.182088,94.054871,95.193496,88.52848
2717.4196,83.018162,91.017562,87.415681,98.501676,96.257481,95.175037,94.027276,95.173849,88.513378
2718.855869,82.98498,91.002707,87.394796,98.500384,96.245491,95.168416,94.003703,95.156346,88.503909
2720.292137,82.954406,90.990451,87.378277,98.497994,96.236753,95.161195,93.981018,95.139261,88.494154
2721.728405,82.920426,90.972169,87.357262,98.494153,96.228318,95.15346,93.951135,95.117293,88.476753
2723.164674,82.892381,90.952928,87.3375,98.489459,96.218595,95.147781,93.922656,95.097248,88.45838
2724.600942,82.850142,90.933163,87.309763,98.486015,96.212594,95.141213,93.889016,95.073823,88.438954
2726.03721,82.803068,90.912873,87.282916,98.483102,96.210551,95.1322,93.851499,95.046871,88.417481
2727.473478,82.757512,90.88679,87.260344,98.479793,96.20735,95.124199,93.815958,95.020163,88.39726
2728.909747,82.701708,90.853889,87.228952,98.476177,96.199591,95.117451,93.775451,94.989078,88.376961
2730.346015,82.648739,90.825381,87.19558,98.472184,96.189154,95.108459,93.732704,94.956498,88.354293
2731.782283,82.598106,90.796643,87.164061,98.469188,96.181382,95.097194,93.690152,94.92416,88.329859
2733.218552,82.545715,90.763551,87.132425,98.468341,96.177287,95.087039,93.643208,94.889217,88.302871
2734.65482,82.500442,90.732994,87.100668,98.470061,96.173417,95.077116,93.599848,94.858366,88.27608
2736.091088,82.446212,90.695614,87.060171,98.473219,96.166161,95.065287,93.554409,94.825686,88.250154
2737.527356,82.394888,90.656132,87.027365,98.47549,96.155506,95.056435,93.509428,94.792498,88.229547
2738.963625,82.354159,90.626479,87.006695,98.47807,96.146606,95.049986,93.470703,94.763526,88.212957
2740.399893,82.311467,90.600092,86.980936,98.480336,96.142459,95.040609,93.429062,94.731597,88.191737
2741.836161,82.276253,90.574509,86.955152,98.478704,96.140132,95.030985,93.388283,94.700502,88.167909
2743.27243,82.238621,90.547346,86.927574,98.476537,96.138074,95.021581,93.352654,94.673134,88.147103
2744.708698,82.187769,90.514602,86.893274,98.476885,96.135653,95.009424,93.311232,94.641066,88.126065
2746.144966,82.142438,90.484518,86.865167,98.47623,96.130054,94.997971,93.271154,94.610628,88.108187
2747.581234,82.092128,90.458869,86.836972,98.474357,96.120781,94.986853,93.23237,94.578882,88.092015
2749.017503,82.041549,90.439154,86.804145,98.472528,96.111631,94.972951,93.192862,94.544328,88.073253
2750.453771,81.997461,90.423081,86.765894,98.469217,96.104599,94.958524,93.154323,94.511782,88.052269
